Name,PlayerURL,Season,Team,TeamURL,Lg,Salary
Jose Barea,http://basketball-reference.com/players/b/bareajo01.html,2006-07,Dallas Mavericks,/teams/DAL/2007.html,NBA,412718
Jose Barea,http://basketball-reference.com/players/b/bareajo01.html,2007-08,Dallas Mavericks,/teams/DAL/2008.html,NBA,687456
Jose Barea,http://basketball-reference.com/players/b/bareajo01.html,2008-09,Dallas Mavericks,/teams/DAL/2009.html,NBA,1500000
Jose Barea,http://basketball-reference.com/players/b/bareajo01.html,2009-10,Dallas Mavericks,/teams/DAL/2010.html,NBA,1657500
Jose Barea,http://basketball-reference.com/players/b/bareajo01.html,2010-11,Dallas Mavericks,/teams/DAL/2011.html,NBA,1815000
Jose Barea,http://basketball-reference.com/players/b/bareajo01.html,2011-12,Minnesota Timberwolves,/teams/MIN/2012.html,NBA,4300000
Jose Barea,http://basketball-reference.com/players/b/bareajo01.html,2012-13,Minnesota Timberwolves,/teams/MIN/2013.html,NBA,4493500
Jose Barea,http://basketball-reference.com/players/b/bareajo01.html,2013-14,Minnesota Timberwolves,/teams/MIN/2014.html,NBA,4687000
Andrea Bargnani,http://basketball-reference.com/players/b/bargnan01.html,2006-07,Toronto Raptors,/teams/TOR/2007.html,NBA,4501200
Andrea Bargnani,http://basketball-reference.com/players/b/bargnan01.html,2007-08,Toronto Raptors,/teams/TOR/2008.html,NBA,4838880
Andrea Bargnani,http://basketball-reference.com/players/b/bargnan01.html,2008-09,Toronto Raptors,/teams/TOR/2009.html,NBA,5176440
Andrea Bargnani,http://basketball-reference.com/players/b/bargnan01.html,2009-10,Toronto Raptors,/teams/TOR/2010.html,NBA,6527491
Andrea Bargnani,http://basketball-reference.com/players/b/bargnan01.html,2010-11,Toronto Raptors,/teams/TOR/2011.html,NBA,8500000
Andrea Bargnani,http://basketball-reference.com/players/b/bargnan01.html,2011-12,Toronto Raptors,/teams/TOR/2012.html,NBA,9250000
Andrea Bargnani,http://basketball-reference.com/players/b/bargnan01.html,2012-13,Toronto Raptors,/teams/TOR/2013.html,NBA,10000000
Andrea Bargnani,http://basketball-reference.com/players/b/bargnan01.html,2013-14,New York Knicks,/teams/NYK/2014.html,NBA,11862500
Charles Barkley*,http://basketball-reference.com/players/b/barklch01.html,1985-86,Philadelphia 76ers,/teams/PHI/1986.html,NBA,437500
Charles Barkley*,http://basketball-reference.com/players/b/barklch01.html,1987-88,Philadelphia 76ers,/teams/PHI/1988.html,NBA,822500
Charles Barkley*,http://basketball-reference.com/players/b/barklch01.html,1988-89,Philadelphia 76ers,/teams/PHI/1989.html,NBA,1536000
Charles Barkley*,http://basketball-reference.com/players/b/barklch01.html,1990-91,Philadelphia 76ers,/teams/PHI/1991.html,NBA,2900000
Charles Barkley*,http://basketball-reference.com/players/b/barklch01.html,1991-92,Philadelphia 76ers,/teams/PHI/1992.html,NBA,3200000
Charles Barkley*,http://basketball-reference.com/players/b/barklch01.html,1992-93,Phoenix Suns,/teams/PHO/1993.html,NBA,2420000
Charles Barkley*,http://basketball-reference.com/players/b/barklch01.html,1993-94,Phoenix Suns,/teams/PHO/1994.html,NBA,3250000
Charles Barkley*,http://basketball-reference.com/players/b/barklch01.html,1994-95,Phoenix Suns,/teams/PHO/1995.html,NBA,4030000
Charles Barkley*,http://basketball-reference.com/players/b/barklch01.html,1995-96,Phoenix Suns,/teams/PHO/1996.html,NBA,4760000
Charles Barkley*,http://basketball-reference.com/players/b/barklch01.html,1996-97,Houston Rockets,/teams/HOU/1997.html,NBA,4695000
Charles Barkley*,http://basketball-reference.com/players/b/barklch01.html,1997-98,Houston Rockets,/teams/HOU/1998.html,NBA,2250000
Charles Barkley*,http://basketball-reference.com/players/b/barklch01.html,1998-99,Houston Rockets,/teams/HOU/1999.html,NBA,1000000
Charles Barkley*,http://basketball-reference.com/players/b/barklch01.html,1999-00,Houston Rockets,/teams/HOU/2000.html,NBA,9000000
Erick Barkley,http://basketball-reference.com/players/b/barkler01.html,2000-01,Portland Trail Blazers,/teams/POR/2001.html,NBA,712200
Erick Barkley,http://basketball-reference.com/players/b/barkler01.html,2001-02,Portland Trail Blazers,/teams/POR/2002.html,NBA,638000
Erick Barkley,http://basketball-reference.com/players/b/barkler01.html,2002-03,Chicago Bulls,/teams/CHI/2003.html,NBA,682500
Harrison Barnes,http://basketball-reference.com/players/b/barneha02.html,2012-13,Golden State Warriors,/teams/GSW/2013.html,NBA,2798040
Harrison Barnes,http://basketball-reference.com/players/b/barneha02.html,2013-14,Golden State Warriors,/teams/GSW/2014.html,NBA,2923920
Matt Barnes,http://basketball-reference.com/players/b/barnema02.html,2004-05,Sacramento Kings,/teams/SAC/2005.html,NBA,695046
Matt Barnes,http://basketball-reference.com/players/b/barnema02.html,2005-06,Philadelphia 76ers,/teams/PHI/2006.html,NBA,552269
Matt Barnes,http://basketball-reference.com/players/b/barnema02.html,2005-06,New York Knicks,/teams/NYK/2006.html,NBA,131593
Matt Barnes,http://basketball-reference.com/players/b/barnema02.html,2006-07,Golden State Warriors,/teams/GSW/2007.html,NBA,771331
Matt Barnes,http://basketball-reference.com/players/b/barnema02.html,2007-08,Golden State Warriors,/teams/GSW/2008.html,NBA,3000000
Matt Barnes,http://basketball-reference.com/players/b/barnema02.html,2008-09,Phoenix Suns,/teams/PHO/2009.html,NBA,926678
Matt Barnes,http://basketball-reference.com/players/b/barnema02.html,2009-10,Orlando Magic,/teams/ORL/2010.html,NBA,1600000
Matt Barnes,http://basketball-reference.com/players/b/barnema02.html,2010-11,Los Angeles Lakers,/teams/LAL/2011.html,NBA,1765000
Matt Barnes,http://basketball-reference.com/players/b/barnema02.html,2011-12,Los Angeles Lakers,/teams/LAL/2012.html,NBA,1906200
Matt Barnes,http://basketball-reference.com/players/b/barnema02.html,2012-13,Los Angeles Clippers,/teams/LAC/2013.html,NBA,1229255
Matt Barnes,http://basketball-reference.com/players/b/barnema02.html,2013-14,Los Angeles Clippers,/teams/LAC/2014.html,NBA,3250000
Andre Barrett,http://basketball-reference.com/players/b/barrean01.html,2004-05,Houston Rockets,/teams/HOU/2005.html,NBA,385277
Andre Barrett,http://basketball-reference.com/players/b/barrean01.html,2006-07,Chicago Bulls,/teams/CHI/2007.html,NBA,744551
Earl Barron,http://basketball-reference.com/players/b/barroea01.html,2005-06,Miami Heat,/teams/MIA/2006.html,NBA,398762
Earl Barron,http://basketball-reference.com/players/b/barroea01.html,2006-07,Miami Heat,/teams/MIA/2007.html,NBA,744551
Earl Barron,http://basketball-reference.com/players/b/barroea01.html,2007-08,Miami Heat,/teams/MIA/2008.html,NBA,973328
Earl Barron,http://basketball-reference.com/players/b/barroea01.html,2010-11,Phoenix Suns,/teams/PHO/2011.html,NBA,188558
Earl Barron,http://basketball-reference.com/players/b/barroea01.html,2011-12,Golden State Warriors,/teams/GSW/2012.html,NBA,185588
Earl Barron,http://basketball-reference.com/players/b/barroea01.html,2012-13,Washington Wizards,/teams/WAS/2013.html,NBA,358600
Dana Barros,http://basketball-reference.com/players/b/barroda01.html,1990-91,Seattle SuperSonics,/teams/SEA/1991.html,NBA,500000
Dana Barros,http://basketball-reference.com/players/b/barroda01.html,1991-92,Seattle SuperSonics,/teams/SEA/1992.html,NBA,500000
Dana Barros,http://basketball-reference.com/players/b/barroda01.html,1992-93,Seattle SuperSonics,/teams/SEA/1993.html,NBA,500000
Dana Barros,http://basketball-reference.com/players/b/barroda01.html,1993-94,Philadelphia 76ers,/teams/PHI/1994.html,NBA,750000
Dana Barros,http://basketball-reference.com/players/b/barroda01.html,1994-95,Philadelphia 76ers,/teams/PHI/1995.html,NBA,937500
Dana Barros,http://basketball-reference.com/players/b/barroda01.html,1995-96,Boston Celtics,/teams/BOS/1996.html,NBA,3300000
Dana Barros,http://basketball-reference.com/players/b/barroda01.html,1996-97,Boston Celtics,/teams/BOS/1997.html,NBA,3400000
Dana Barros,http://basketball-reference.com/players/b/barroda01.html,1997-98,Boston Celtics,/teams/BOS/1998.html,NBA,3400000
Dana Barros,http://basketball-reference.com/players/b/barroda01.html,1998-99,Boston Celtics,/teams/BOS/1999.html,NBA,3500000
Dana Barros,http://basketball-reference.com/players/b/barroda01.html,1999-00,Boston Celtics,/teams/BOS/2000.html,NBA,3500000
Dana Barros,http://basketball-reference.com/players/b/barroda01.html,2000-01,Detroit Pistons,/teams/DET/2001.html,NBA,3700000
Dana Barros,http://basketball-reference.com/players/b/barroda01.html,2001-02,Detroit Pistons,/teams/DET/2002.html,NBA,1600000
Brent Barry,http://basketball-reference.com/players/b/barrybr01.html,1995-96,Los Angeles Clippers,/teams/LAC/1996.html,NBA,833000
Brent Barry,http://basketball-reference.com/players/b/barrybr01.html,1996-97,Los Angeles Clippers,/teams/LAC/1997.html,NBA,958000
Brent Barry,http://basketball-reference.com/players/b/barrybr01.html,1997-98,Los Angeles Clippers,/teams/LAC/1998.html,NBA,1082520
Brent Barry,http://basketball-reference.com/players/b/barrybr01.html,1998-99,Chicago Bulls,/teams/CHI/1999.html,NBA,3600000
Brent Barry,http://basketball-reference.com/players/b/barrybr01.html,1999-00,Seattle SuperSonics,/teams/SEA/2000.html,NBA,3960000
Brent Barry,http://basketball-reference.com/players/b/barrybr01.html,2000-01,Seattle SuperSonics,/teams/SEA/2001.html,NBA,4320000
Brent Barry,http://basketball-reference.com/players/b/barrybr01.html,2001-02,Seattle SuperSonics,/teams/SEA/2002.html,NBA,4680000
Brent Barry,http://basketball-reference.com/players/b/barrybr01.html,2002-03,Seattle SuperSonics,/teams/SEA/2003.html,NBA,5040000
Brent Barry,http://basketball-reference.com/players/b/barrybr01.html,2003-04,Seattle SuperSonics,/teams/SEA/2004.html,NBA,5400000
Brent Barry,http://basketball-reference.com/players/b/barrybr01.html,2004-05,San Antonio Spurs,/teams/SAS/2005.html,NBA,4264900
Brent Barry,http://basketball-reference.com/players/b/barrybr01.html,2005-06,San Antonio Spurs,/teams/SAS/2006.html,NBA,4691390
Brent Barry,http://basketball-reference.com/players/b/barrybr01.html,2006-07,San Antonio Spurs,/teams/SAS/2007.html,NBA,5117880
Brent Barry,http://basketball-reference.com/players/b/barrybr01.html,2007-08,Seattle SuperSonics,/teams/SEA/2008.html,NBA,5544370
Brent Barry,http://basketball-reference.com/players/b/barrybr01.html,2008-09,Houston Rockets,/teams/HOU/2009.html,NBA,1910000
Brent Barry,http://basketball-reference.com/players/b/barrybr01.html,2009-10,Houston Rockets,/teams/HOU/2010.html,NBA,2062800
Drew Barry,http://basketball-reference.com/players/b/barrydr01.html,1998-99,Seattle SuperSonics,/teams/SEA/1999.html,NBA,350000
Drew Barry,http://basketball-reference.com/players/b/barrydr01.html,1999-00,Golden State Warriors,/teams/GSW/2000.html,NBA,62765
Jon Barry,http://basketball-reference.com/players/b/barryjo01.html,1992-93,Milwaukee Bucks,/teams/MIL/1993.html,NBA,500000
Jon Barry,http://basketball-reference.com/players/b/barryjo01.html,1993-94,Milwaukee Bucks,/teams/MIL/1994.html,NBA,650000
Jon Barry,http://basketball-reference.com/players/b/barryjo01.html,1994-95,Milwaukee Bucks,/teams/MIL/1995.html,NBA,800000
Jon Barry,http://basketball-reference.com/players/b/barryjo01.html,1995-96,Golden State Warriors,/teams/GSW/1996.html,NBA,275000
Jon Barry,http://basketball-reference.com/players/b/barryjo01.html,1996-97,Atlanta Hawks,/teams/ATL/1997.html,NBA,247500
Jon Barry,http://basketball-reference.com/players/b/barryjo01.html,1997-98,Los Angeles Lakers,/teams/LAL/1998.html,NBA,272500
Jon Barry,http://basketball-reference.com/players/b/barryjo01.html,1998-99,Sacramento Kings,/teams/SAC/1999.html,NBA,600000
Jon Barry,http://basketball-reference.com/players/b/barryjo01.html,1999-00,Sacramento Kings,/teams/SAC/2000.html,NBA,800000
Jon Barry,http://basketball-reference.com/players/b/barryjo01.html,2000-01,Sacramento Kings,/teams/SAC/2001.html,NBA,2730000
Jon Barry,http://basketball-reference.com/players/b/barryjo01.html,2001-02,Detroit Pistons,/teams/DET/2002.html,NBA,3175000
Jon Barry,http://basketball-reference.com/players/b/barryjo01.html,2002-03,Detroit Pistons,/teams/DET/2003.html,NBA,3175000
Jon Barry,http://basketball-reference.com/players/b/barryjo01.html,2003-04,Denver Nuggets,/teams/DEN/2004.html,NBA,3000000
Jon Barry,http://basketball-reference.com/players/b/barryjo01.html,2004-05,Atlanta Hawks,/teams/ATL/2005.html,NBA,1800000
Jon Barry,http://basketball-reference.com/players/b/barryjo01.html,2005-06,Houston Rockets,/teams/HOU/2006.html,NBA,1800000
Will Barton,http://basketball-reference.com/players/b/bartowi01.html,2012-13,Portland Trail Blazers,/teams/POR/2013.html,NBA,550000
Will Barton,http://basketball-reference.com/players/b/bartowi01.html,2013-14,Portland Trail Blazers,/teams/POR/2014.html,NBA,788872
Eddie Basden,http://basketball-reference.com/players/b/basdeed01.html,2005-06,Chicago Bulls,/teams/CHI/2006.html,NBA,398762
Brandon Bass,http://basketball-reference.com/players/b/bassbr01.html,2005-06,New Orleans/Oklahoma City Hornets,/teams/NOK/2006.html,NBA,398762
Brandon Bass,http://basketball-reference.com/players/b/bassbr01.html,2006-07,New Orleans/Oklahoma City Hornets,/teams/NOK/2007.html,NBA,664209
Brandon Bass,http://basketball-reference.com/players/b/bassbr01.html,2007-08,Dallas Mavericks,/teams/DAL/2008.html,NBA,770610
Brandon Bass,http://basketball-reference.com/players/b/bassbr01.html,2008-09,Dallas Mavericks,/teams/DAL/2009.html,NBA,826269
Brandon Bass,http://basketball-reference.com/players/b/bassbr01.html,2009-10,Orlando Magic,/teams/ORL/2010.html,NBA,4000000
Brandon Bass,http://basketball-reference.com/players/b/bassbr01.html,2010-11,Orlando Magic,/teams/ORL/2011.html,NBA,4000000
Brandon Bass,http://basketball-reference.com/players/b/bassbr01.html,2011-12,Boston Celtics,/teams/BOS/2012.html,NBA,4250000
Brandon Bass,http://basketball-reference.com/players/b/bassbr01.html,2012-13,Boston Celtics,/teams/BOS/2013.html,NBA,6000000
Brandon Bass,http://basketball-reference.com/players/b/bassbr01.html,2013-14,Boston Celtics,/teams/BOS/2014.html,NBA,6450000
Maceo Baston,http://basketball-reference.com/players/b/bastoma01.html,1999-00,Chicago Bulls,/teams/CHI/2000.html,NBA,20000
Maceo Baston,http://basketball-reference.com/players/b/bastoma01.html,2000-01,Milwaukee Bucks,/teams/MIL/2001.html,NBA,423500
Maceo Baston,http://basketball-reference.com/players/b/bastoma01.html,2006-07,Indiana Pacers,/teams/IND/2007.html,NBA,744551
Maceo Baston,http://basketball-reference.com/players/b/bastoma01.html,2007-08,Toronto Raptors,/teams/TOR/2008.html,NBA,1830000
Maceo Baston,http://basketball-reference.com/players/b/bastoma01.html,2008-09,Indiana Pacers,/teams/IND/2009.html,NBA,2272860
Mengke Bateer,http://basketball-reference.com/players/b/bateeme01.html,2002-03,San Antonio Spurs,/teams/SAS/2003.html,NBA,512453
Mengke Bateer,http://basketball-reference.com/players/b/bateeme01.html,2003-04,Toronto Raptors,/teams/TOR/2004.html,NBA,636679
Esteban Batista,http://basketball-reference.com/players/b/batises01.html,2005-06,Atlanta Hawks,/teams/ATL/2006.html,NBA,398762
Esteban Batista,http://basketball-reference.com/players/b/batises01.html,2006-07,Atlanta Hawks,/teams/ATL/2007.html,NBA,664209
Mike Batiste,http://basketball-reference.com/players/b/batismi01.html,2002-03,Memphis Grizzlies,/teams/MEM/2003.html,NBA,349458
Tony Battie,http://basketball-reference.com/players/b/battito01.html,1997-98,Denver Nuggets,/teams/DEN/1998.html,NBA,1946880
Tony Battie,http://basketball-reference.com/players/b/battito01.html,1998-99,Boston Celtics,/teams/BOS/1999.html,NBA,2238000
Tony Battie,http://basketball-reference.com/players/b/battito01.html,1999-00,Boston Celtics,/teams/BOS/2000.html,NBA,2530920
Tony Battie,http://basketball-reference.com/players/b/battito01.html,2000-01,Boston Celtics,/teams/BOS/2001.html,NBA,3200000
Tony Battie,http://basketball-reference.com/players/b/battito01.html,2001-02,Boston Celtics,/teams/BOS/2002.html,NBA,3600000
Tony Battie,http://basketball-reference.com/players/b/battito01.html,2002-03,Boston Celtics,/teams/BOS/2003.html,NBA,4000000
Tony Battie,http://basketball-reference.com/players/b/battito01.html,2003-04,Cleveland Cavaliers,/teams/CLE/2004.html,NBA,4400000
Tony Battie,http://basketball-reference.com/players/b/battito01.html,2004-05,Orlando Magic,/teams/ORL/2005.html,NBA,4800000
Tony Battie,http://basketball-reference.com/players/b/battito01.html,2005-06,Orlando Magic,/teams/ORL/2006.html,NBA,5200000
Tony Battie,http://basketball-reference.com/players/b/battito01.html,2006-07,Orlando Magic,/teams/ORL/2007.html,NBA,5746000
Tony Battie,http://basketball-reference.com/players/b/battito01.html,2007-08,Orlando Magic,/teams/ORL/2008.html,NBA,5200000
Tony Battie,http://basketball-reference.com/players/b/battito01.html,2008-09,Orlando Magic,/teams/ORL/2009.html,NBA,5746000
Tony Battie,http://basketball-reference.com/players/b/battito01.html,2009-10,New Jersey Nets,/teams/NJN/2010.html,NBA,6292000
Tony Battie,http://basketball-reference.com/players/b/battito01.html,2010-11,Philadelphia 76ers,/teams/PHI/2011.html,NBA,1352181
Tony Battie,http://basketball-reference.com/players/b/battito01.html,2011-12,Philadelphia 76ers,/teams/PHI/2012.html,NBA,1352181
Shane Battier,http://basketball-reference.com/players/b/battish01.html,2001-02,Memphis Grizzlies,/teams/MEM/2002.html,NBA,2203080
Shane Battier,http://basketball-reference.com/players/b/battish01.html,2002-03,Memphis Grizzlies,/teams/MEM/2003.html,NBA,2368200
Shane Battier,http://basketball-reference.com/players/b/battish01.html,2003-04,Memphis Grizzlies,/teams/MEM/2004.html,NBA,2533440
Shane Battier,http://basketball-reference.com/players/b/battish01.html,2004-05,Memphis Grizzlies,/teams/MEM/2005.html,NBA,3212402
Shane Battier,http://basketball-reference.com/players/b/battish01.html,2005-06,Memphis Grizzlies,/teams/MEM/2006.html,NBA,4903000
Shane Battier,http://basketball-reference.com/players/b/battish01.html,2006-07,Houston Rockets,/teams/HOU/2007.html,NBA,5393300
Shane Battier,http://basketball-reference.com/players/b/battish01.html,2007-08,Houston Rockets,/teams/HOU/2008.html,NBA,5883600
Shane Battier,http://basketball-reference.com/players/b/battish01.html,2008-09,Houston Rockets,/teams/HOU/2009.html,NBA,6448900
Shane Battier,http://basketball-reference.com/players/b/battish01.html,2009-10,Houston Rockets,/teams/HOU/2010.html,NBA,6864200
Shane Battier,http://basketball-reference.com/players/b/battish01.html,2010-11,Memphis Grizzlies,/teams/MEM/2011.html,NBA,7354500
Shane Battier,http://basketball-reference.com/players/b/battish01.html,2011-12,Miami Heat,/teams/MIA/2012.html,NBA,3000000
Shane Battier,http://basketball-reference.com/players/b/battish01.html,2012-13,Miami Heat,/teams/MIA/2013.html,NBA,3135000
Shane Battier,http://basketball-reference.com/players/b/battish01.html,2013-14,Miami Heat,/teams/MIA/2014.html,NBA,3270000
John Battle,http://basketball-reference.com/players/b/battljo01.html,1985-86,Atlanta Hawks,/teams/ATL/1986.html,NBA,70000
John Battle,http://basketball-reference.com/players/b/battljo01.html,1987-88,Atlanta Hawks,/teams/ATL/1988.html,NBA,100000
John Battle,http://basketball-reference.com/players/b/battljo01.html,1988-89,Atlanta Hawks,/teams/ATL/1989.html,NBA,350000
John Battle,http://basketball-reference.com/players/b/battljo01.html,1990-91,Atlanta Hawks,/teams/ATL/1991.html,NBA,590000
John Battle,http://basketball-reference.com/players/b/battljo01.html,1991-92,Cleveland Cavaliers,/teams/CLE/1992.html,NBA,700000
John Battle,http://basketball-reference.com/players/b/battljo01.html,1992-93,Cleveland Cavaliers,/teams/CLE/1993.html,NBA,910000
John Battle,http://basketball-reference.com/players/b/battljo01.html,1993-94,Cleveland Cavaliers,/teams/CLE/1994.html,NBA,1120000
John Battle,http://basketball-reference.com/players/b/battljo01.html,1994-95,Cleveland Cavaliers,/teams/CLE/1995.html,NBA,1330000
Kenny Battle,http://basketball-reference.com/players/b/battlke01.html,1990-91,Denver Nuggets,/teams/DEN/1991.html,NBA,350000
Kenny Battle,http://basketball-reference.com/players/b/battlke01.html,1992-93,Boston Celtics,/teams/BOS/1993.html,NBA,140000
Nicolas Batum,http://basketball-reference.com/players/b/batumni01.html,2008-09,Portland Trail Blazers,/teams/POR/2009.html,NBA,1040640
Nicolas Batum,http://basketball-reference.com/players/b/batumni01.html,2009-10,Portland Trail Blazers,/teams/POR/2010.html,NBA,1118760
Nicolas Batum,http://basketball-reference.com/players/b/batumni01.html,2010-11,Portland Trail Blazers,/teams/POR/2011.html,NBA,1196760
Nicolas Batum,http://basketball-reference.com/players/b/batumni01.html,2011-12,Portland Trail Blazers,/teams/POR/2012.html,NBA,2155365
Nicolas Batum,http://basketball-reference.com/players/b/batumni01.html,2012-13,Portland Trail Blazers,/teams/POR/2013.html,NBA,10850000
Nicolas Batum,http://basketball-reference.com/players/b/batumni01.html,2013-14,Portland Trail Blazers,/teams/POR/2014.html,NBA,11295250
Lonny Baxter,http://basketball-reference.com/players/b/baxtelo01.html,2002-03,Chicago Bulls,/teams/CHI/2003.html,NBA,349458
Lonny Baxter,http://basketball-reference.com/players/b/baxtelo01.html,2003-04,Toronto Raptors,/teams/TOR/2004.html,NBA,636679
Lonny Baxter,http://basketball-reference.com/players/b/baxtelo01.html,2004-05,New Orleans Hornets,/teams/NOH/2005.html,NBA,542475
Lonny Baxter,http://basketball-reference.com/players/b/baxtelo01.html,2005-06,Houston Rockets,/teams/HOU/2006.html,NBA,745248
Jerryd Bayless,http://basketball-reference.com/players/b/bayleje01.html,2008-09,Portland Trail Blazers,/teams/POR/2009.html,NBA,1993560
Jerryd Bayless,http://basketball-reference.com/players/b/bayleje01.html,2009-10,Portland Trail Blazers,/teams/POR/2010.html,NBA,2143080
Jerryd Bayless,http://basketball-reference.com/players/b/bayleje01.html,2010-11,Toronto Raptors,/teams/TOR/2011.html,NBA,2292600
Jerryd Bayless,http://basketball-reference.com/players/b/bayleje01.html,2011-12,Toronto Raptors,/teams/TOR/2012.html,NBA,3042280
Jerryd Bayless,http://basketball-reference.com/players/b/bayleje01.html,2012-13,Memphis Grizzlies,/teams/MEM/2013.html,NBA,3000000
Jerryd Bayless,http://basketball-reference.com/players/b/bayleje01.html,2013-14,Memphis Grizzlies,/teams/MEM/2014.html,NBA,3135000
Aron Baynes,http://basketball-reference.com/players/b/baynear01.html,2012-13,San Antonio Spurs,/teams/SAS/2013.html,NBA,401170
Aron Baynes,http://basketball-reference.com/players/b/baynear01.html,2013-14,San Antonio Spurs,/teams/SAS/2014.html,NBA,788872
Sergei Bazarevich,http://basketball-reference.com/players/b/bazarse01.html,1994-95,Atlanta Hawks,/teams/ATL/1995.html,NBA,168000
Kent Bazemore,http://basketball-reference.com/players/b/bazemke01.html,2012-13,Golden State Warriors,/teams/GSW/2013.html,NBA,473604
Kent Bazemore,http://basketball-reference.com/players/b/bazemke01.html,2013-14,Golden State Warriors,/teams/GSW/2014.html,NBA,788872
Bradley Beal,http://basketball-reference.com/players/b/bealbr01.html,2012-13,Washington Wizards,/teams/WAS/2013.html,NBA,4133280
Bradley Beal,http://basketball-reference.com/players/b/bealbr01.html,2013-14,Washington Wizards,/teams/WAS/2014.html,NBA,4319280
Jerome Beasley,http://basketball-reference.com/players/b/beaslje01.html,2003-04,Miami Heat,/teams/MIA/2004.html,NBA,366931
Jerome Beasley,http://basketball-reference.com/players/b/beaslje01.html,2004-05,Miami Heat,/teams/MIA/2005.html,NBA,620046
Michael Beasley,http://basketball-reference.com/players/b/beaslmi01.html,2008-09,Miami Heat,/teams/MIA/2009.html,NBA,4314960
Michael Beasley,http://basketball-reference.com/players/b/beaslmi01.html,2009-10,Miami Heat,/teams/MIA/2010.html,NBA,4638600
Michael Beasley,http://basketball-reference.com/players/b/beaslmi01.html,2010-11,Minnesota Timberwolves,/teams/MIN/2011.html,NBA,4962240
Michael Beasley,http://basketball-reference.com/players/b/beaslmi01.html,2011-12,Minnesota Timberwolves,/teams/MIN/2012.html,NBA,6262347
Michael Beasley,http://basketball-reference.com/players/b/beaslmi01.html,2012-13,Phoenix Suns,/teams/PHO/2013.html,NBA,5750000
Michael Beasley,http://basketball-reference.com/players/b/beaslmi01.html,2013-14,Phoenix Suns,/teams/PHO/2014.html,NBA,4666667
Michael Beasley,http://basketball-reference.com/players/b/beaslmi01.html,2013-14,Miami Heat,/teams/MIA/2014.html,NBA,1027424
Rodrigue Beaubois,http://basketball-reference.com/players/b/beaubro01.html,2009-10,Dallas Mavericks,/teams/DAL/2010.html,NBA,1075440
Rodrigue Beaubois,http://basketball-reference.com/players/b/beaubro01.html,2010-11,Dallas Mavericks,/teams/DAL/2011.html,NBA,1156080
Rodrigue Beaubois,http://basketball-reference.com/players/b/beaubro01.html,2011-12,Dallas Mavericks,/teams/DAL/2012.html,NBA,1236720
Rodrigue Beaubois,http://basketball-reference.com/players/b/beaubro01.html,2012-13,Dallas Mavericks,/teams/DAL/2013.html,NBA,2227333
Corey Beck,http://basketball-reference.com/players/b/beckco01.html,1997-98,Charlotte Hornets,/teams/CHH/1998.html,NBA,272250
Corey Beck,http://basketball-reference.com/players/b/beckco01.html,1998-99,Charlotte Hornets,/teams/CHH/1999.html,NBA,425000
William Bedford,http://basketball-reference.com/players/b/bedfowi01.html,1987-88,Detroit Pistons,/teams/DET/1988.html,NBA,637500
William Bedford,http://basketball-reference.com/players/b/bedfowi01.html,1988-89,Detroit Pistons,/teams/DET/1989.html,NBA,687500
William Bedford,http://basketball-reference.com/players/b/bedfowi01.html,1990-91,Detroit Pistons,/teams/DET/1991.html,NBA,850000
William Bedford,http://basketball-reference.com/players/b/bedfowi01.html,1991-92,Detroit Pistons,/teams/DET/1992.html,NBA,900000
William Bedford,http://basketball-reference.com/players/b/bedfowi01.html,1992-93,Washington Bullets,/teams/WSB/1993.html,NBA,925000
Marco Belinelli,http://basketball-reference.com/players/b/belinma01.html,2007-08,Golden State Warriors,/teams/GSW/2008.html,NBA,1345800
Marco Belinelli,http://basketball-reference.com/players/b/belinma01.html,2008-09,Golden State Warriors,/teams/GSW/2009.html,NBA,1446720
Marco Belinelli,http://basketball-reference.com/players/b/belinma01.html,2009-10,Toronto Raptors,/teams/TOR/2010.html,NBA,1547640
Marco Belinelli,http://basketball-reference.com/players/b/belinma01.html,2010-11,New Orleans Hornets,/teams/NOH/2011.html,NBA,2380270
Marco Belinelli,http://basketball-reference.com/players/b/belinma01.html,2011-12,New Orleans Hornets,/teams/NOH/2012.html,NBA,3377604
Marco Belinelli,http://basketball-reference.com/players/b/belinma01.html,2012-13,Chicago Bulls,/teams/CHI/2013.html,NBA,1957000
Marco Belinelli,http://basketball-reference.com/players/b/belinma01.html,2013-14,San Antonio Spurs,/teams/SAS/2014.html,NBA,2750000
Charlie Bell,http://basketball-reference.com/players/b/bellch01.html,2001-02,Phoenix Suns,/teams/PHO/2002.html,NBA,89292
Charlie Bell,http://basketball-reference.com/players/b/bellch01.html,2005-06,Milwaukee Bucks,/teams/MIL/2006.html,NBA,641748
Charlie Bell,http://basketball-reference.com/players/b/bellch01.html,2006-07,Milwaukee Bucks,/teams/MIL/2007.html,NBA,744551
Charlie Bell,http://basketball-reference.com/players/b/bellch01.html,2007-08,Milwaukee Bucks,/teams/MIL/2008.html,NBA,3100000
Charlie Bell,http://basketball-reference.com/players/b/bellch01.html,2008-09,Milwaukee Bucks,/teams/MIL/2009.html,NBA,3354480
Charlie Bell,http://basketball-reference.com/players/b/bellch01.html,2009-10,Milwaukee Bucks,/teams/MIL/2010.html,NBA,3596000
Charlie Bell,http://basketball-reference.com/players/b/bellch01.html,2010-11,Golden State Warriors,/teams/GSW/2011.html,NBA,4447792
